QUERYID	BIN_ID	GCF_final	CONTIG	LENGTH	NB_GENE	TYPE	detector	deepbgc_score	cat_name	anno_taxon	in_curated_db	in_HRGM	novel
opera_contig_226053_135-13080.1	TLL39_bin.120	11395	opera_contig_226053	12945	12	Saccharide	deepbgc	0.93721	Isolate	Paraprevotella_clara	FALSE	FALSE	TRUE
opera_contig_226058_111553-115562.1	TLL39_bin.131	2955	opera_contig_226058	4009	3	RiPP	deepbgc	0.58706	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_226068_102-4021.1	TLL35_bin.48	11396	opera_contig_226068	3919	3	Saccharide	deepbgc	0.6715	MAG	Eubacterium_F_sp003491505	FALSE	FALSE	TRUE
opera_contig_226093_1-12929.1	TLL39_bin.131	6020	opera_contig_226093	12928	12	Polyketide	deepbgc	0.7918	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_226094_17041-27395.1	TLL39_bin.131	1966	opera_contig_226094	10354	14	RiPP	deepbgc	0.6871	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_226098_1-5726.1	TLL39_bin.131	2956	opera_contig_226098	5725	8	RiPP	deepbgc	0.70261	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_226099_2-10179.1	TLL39_bin.131	5514	opera_contig_226099	10177	12	NRP	deepbgc	0.83711	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_2261_2-11931.1	TLL81_bin.54	11398	opera_contig_2261	11929	21	Saccharide	deepbgc	0.88325	Isolate	Escherichia_flexneri	FALSE	FALSE	TRUE
opera_contig_2261_208-8952.1	TLL94_bin.130	15172	opera_contig_2261	8744	13	Other	deepbgc	0.86942	MAG	Firmicutes_unclassified_SGB_14922	FALSE	FALSE	TRUE
opera_contig_226104_1-10084.1	TLL39_bin.131	2957	opera_contig_226104	10083	16	RiPP	deepbgc	0.75719	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_226112_2-2972.1	TLL35_bin.48	12315	opera_contig_226112	2970	3	Saccharide	deepbgc	0.86797	MAG	Eubacterium_F_sp003491505	FALSE	FALSE	TRUE
opera_contig_226115_2508-5286.1	TLL39_bin.131	2958	opera_contig_226115	2778	3	RiPP	deepbgc	0.53502	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_226122_8479-13677.1	TLL39_bin.131	651	opera_contig_226122	5198	7	RiPP	deepbgc	0.67338	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_226128_291-8678.1	TLL39_bin.131	2959	opera_contig_226128	8387	10	RiPP	deepbgc	0.61275	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_226139_2-9306.1	TLL39_bin.131	2960	opera_contig_226139	9304	13	RiPP	deepbgc	0.90395	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_226142_2-9586.1	TLL39_bin.131	2961	opera_contig_226142	9584	9	RiPP	deepbgc	0.63716	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_226161_0-2890.1	TLL39_bin.131	7000	opera_contig_226161	2890	3	Polyketide	deepbgc	0.58164	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_226167_1532-4244.1	TLL39_bin.131	7001	opera_contig_226167	2712	3	Polyketide	deepbgc	0.75796	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_2262_111-5859.1	TLL48_bin.99	2968	opera_contig_2262	5748	8	RiPP	deepbgc	0.6363	MAG	Clostridium_SGB_4780	FALSE	FALSE	TRUE
opera_contig_2262_198-5000.1	TLL81_bin.93	7343	opera_contig_2262	4802	4	Polyketide	deepbgc	0.57179	Isolate	Bifidobacterium_longum	FALSE	FALSE	TRUE
opera_contig_2262_2607-5921.1	TLL26_bin.100	11400	opera_contig_2262	3314	2	Saccharide	deepbgc	0.64125	MAG	Lachnospiraceae_SGB_4832	FALSE	FALSE	TRUE
opera_contig_2262_326-2768.1	TLL32_bin.31	7003	opera_contig_2262	2442	3	Polyketide	deepbgc	0.63349	MAG	Succinivibrionaceae_SGB_3673	FALSE	FALSE	TRUE
opera_contig_226214_11073-21286.1	TLL35_bin.76	2962	opera_contig_226214	10213	9	RiPP	deepbgc	0.59992	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_226221_10172-18894.1	TLL35_bin.76	15305	opera_contig_226221	8722	6	Other	deepbgc	0.66564	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_226225_9383-13787.1	TLL39_bin.132	2963	opera_contig_226225	4404	6	RiPP	deepbgc	0.53463	MAG	CAG-170_sp000432135	FALSE	FALSE	TRUE
opera_contig_226247_2-4135.1	TLL35_bin.76	7002	opera_contig_226247	4133	2	Polyketide	deepbgc	0.54754	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_226259_1383-11534.1	TLL39_bin.132	2964	opera_contig_226259	10151	12	RiPP	deepbgc	0.62127	MAG	CAG-170_sp000432135	FALSE	FALSE	TRUE
opera_contig_226277_0-8427.1	TLL39_bin.132	2965	opera_contig_226277	8427	9	RiPP	deepbgc	0.59053	MAG	CAG-170_sp000432135	FALSE	FALSE	TRUE
opera_contig_226282_36-6867.1	TLL35_bin.76	2966	opera_contig_226282	6831	8	RiPP	deepbgc	0.6815	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_226290_2-8139.1	TLL39_bin.132	11399	opera_contig_226290	8137	9	Saccharide	deepbgc	0.78809	MAG	CAG-170_sp000432135	FALSE	FALSE	TRUE
opera_contig_226293_219-4823.1	TLL35_bin.76	2967	opera_contig_226293	4604	6	RiPP	deepbgc	0.58049	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_2263_1-7343.1	TLL93_bin.47	15174	opera_contig_2263	7342	11	Other	deepbgc	0.87053	Isolate	Faecalicatena_torques	FALSE	FALSE	TRUE
opera_contig_226302_2-5609.1	TLL39_bin.132	15173	opera_contig_226302	5607	4	Other	deepbgc	0.54566	MAG	CAG-170_sp000432135	FALSE	FALSE	TRUE
opera_contig_226304_1-6190.1	TLL39_bin.132	7004	opera_contig_226304	6189	7	Polyketide	deepbgc	0.8449	MAG	CAG-170_sp000432135	FALSE	FALSE	TRUE
opera_contig_226305_97-5234.1	TLL35_bin.76	12740	opera_contig_226305	5137	4	Saccharide	deepbgc	0.65987	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_226376_1-2917.1	TLL35_bin.76	2969	opera_contig_226376	2916	3	RiPP	deepbgc	0.6677	Isolate	Bilophila_wadsworthia	FALSE	FALSE	TRUE
opera_contig_226432_48661-54175.1	TLL39_bin.43	2970	opera_contig_226432	5514	4	RiPP	deepbgc	0.56677	Novel	NS_434	FALSE	FALSE	TRUE
opera_contig_226439_0-10178.1	TLL39_bin.43	2971	opera_contig_226439	10178	11	RiPP	deepbgc	0.77082	Novel	NS_434	FALSE	FALSE	TRUE
opera_contig_226453_89495-119959.1	TLL39_bin.60	10039	opera_contig_226453	30464	34	Saccharide	deepbgc	0.87448	Isolate	Faecalibacterium_prausnitzii_K	FALSE	FALSE	TRUE
opera_contig_2265_524-10333.1	TLL97_bin.87	7006	opera_contig_2265	9809	11	Polyketide	deepbgc	0.70742	Isolate	Bifidobacterium_longum	FALSE	FALSE	TRUE
opera_contig_2265_573-3657.1	TLL58_bin.40	7007	opera_contig_2265	3084	3	Polyketide	deepbgc	0.72331	Isolate	Clostridium_M_bolteae	FALSE	FALSE	TRUE
opera_contig_226509_67045-94323.1	TLL39_bin.67	9900	opera_contig_226509	27278	26	Saccharide	deepbgc	0.84953	MAG	Acetatifactor_sp900066565	FALSE	FALSE	TRUE
opera_contig_226513_409-64343.1	TLL39_bin.67	11401	opera_contig_226513	63934	57	Saccharide	deepbgc	0.98778	MAG	Acetatifactor_sp900066565	FALSE	FALSE	TRUE
opera_contig_226521_19998-22082.1	TLL39_bin.67	15175	opera_contig_226521	2084	2	Terpene	deepbgc	0.55729	MAG	Acetatifactor_sp900066565	FALSE	FALSE	TRUE
opera_contig_226524_33744-37024.1	TLL39_bin.67	7005	opera_contig_226524	3280	3	Polyketide	deepbgc	0.62643	MAG	Acetatifactor_sp900066565	FALSE	FALSE	TRUE
opera_contig_226539_31163-47984.1	TLL35_bin.15	9646	opera_contig_226539	16821	13	Saccharide	deepbgc	0.94334	Isolate	Eubacterium_E_hallii_A	FALSE	FALSE	TRUE
opera_contig_226540_721-24155.1	TLL39_bin.67	2972	opera_contig_226540	23434	28	RiPP	deepbgc	0.83583	MAG	Acetatifactor_sp900066565	FALSE	FALSE	TRUE
opera_contig_226548_19761-30556.1	TLL35_bin.15	15176	opera_contig_226548	10795	14	Other	deepbgc	0.79103	Isolate	Eubacterium_E_hallii_A	FALSE	FALSE	TRUE
opera_contig_226549_608-33762.1	TLL35_bin.15	11402	opera_contig_226549	33154	31	Saccharide	deepbgc	0.95189	Isolate	Eubacterium_E_hallii_A	FALSE	FALSE	TRUE
opera_contig_226575_12232-18078.1	TLL35_bin.15	6750	opera_contig_226575	5846	6	Polyketide	deepbgc	0.66284	Isolate	Eubacterium_E_hallii_A	FALSE	FALSE	TRUE
opera_contig_2266_0-3450.1	TLL31_bin.163	15177	opera_contig_2266	3450	5	Other	deepbgc	0.60738	MAG	Desulfovibrio_SGB_15469	FALSE	FALSE	TRUE
opera_contig_2266_1-4253.1	TLL104_bin.35	2975	opera_contig_2266	4252	9	RiPP	deepbgc	0.69096	Isolate	Bacteroides_B_vulgatus	FALSE	FALSE	TRUE
opera_contig_2266_424-7898.1	TLL39_bin.118	15178	opera_contig_2266	7474	15	Other	deepbgc	0.8514	Isolate	Flavonifractor_sp000508885	FALSE	FALSE	TRUE
opera_contig_226626_305-8224.1	TLL35_bin.15	2973	opera_contig_226626	7919	9	RiPP	deepbgc	0.72411	Isolate	Eubacterium_E_hallii_A	FALSE	FALSE	TRUE
opera_contig_226630_148163-163469.1	TLL39_bin.72	2974	opera_contig_226630	15306	14	RiPP	deepbgc	0.76853	Isolate	Blautia_A_wexlerae	FALSE	TRUE	FALSE
opera_contig_226636_30003-51230.1	TLL39_bin.72	11403	opera_contig_226636	21227	14	Saccharide	deepbgc	0.89138	Isolate	Blautia_A_wexlerae	FALSE	FALSE	TRUE
opera_contig_2267_1-2682.1	TLL12_bin.48	11407	opera_contig_2267	2681	6	Saccharide	deepbgc	0.62828	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_226710_2-41938.1	TLL35_bin.87	11404	opera_contig_226710	41936	29	Saccharide	deepbgc	0.98194	MAG	Acetatifactor_sp900066365	FALSE	FALSE	TRUE
opera_contig_226739_587-19866.1	TLL35_bin.87	11405	opera_contig_226739	19279	16	Saccharide	deepbgc	0.96176	MAG	Acetatifactor_sp900066365	FALSE	FALSE	TRUE
opera_contig_226741_2051-19003.1	TLL35_bin.87	11318	opera_contig_226741	16952	15	Saccharide	deepbgc	0.98882	MAG	Acetatifactor_sp900066365	FALSE	FALSE	TRUE
opera_contig_226745_0-18223.1	TLL35_bin.87	11406	opera_contig_226745	18223	16	Saccharide	deepbgc	0.95367	MAG	Acetatifactor_sp900066365	FALSE	FALSE	TRUE
opera_contig_226752_1343-5918.1	TLL35_bin.42	2976	opera_contig_226752	4575	7	RiPP	deepbgc	0.63313	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_2268_32-14505.1	TLL102_bin.56	11411	opera_contig_2268	14473	22	Saccharide	deepbgc	0.96506	Isolate	Eubacterium_E_hallii_A	FALSE	FALSE	TRUE
opera_contig_226830_46763-71262.1	TLL35_bin.73	11408	opera_contig_226830	24499	24	Saccharide	deepbgc	0.96259	MAG	CAG-1427_sp000435675	FALSE	FALSE	TRUE
opera_contig_226831_7069-11395.1	TLL35_bin.73	7008	opera_contig_226831	4326	3	Polyketide	deepbgc	0.53022	MAG	CAG-1427_sp000435675	FALSE	FALSE	TRUE
opera_contig_226834_78128-115593.1	TLL35_bin.73	11409	opera_contig_226834	37465	27	Saccharide	deepbgc	0.94057	MAG	CAG-1427_sp000435675	FALSE	FALSE	TRUE
opera_contig_226857_114218-116730.1	TLL39_bin.123	11864	opera_contig_226857	2512	2	Saccharide	deepbgc	0.57417	Isolate	Faecalibacterium_prausnitzii_E	FALSE	FALSE	TRUE
opera_contig_226865_89903-102536.1	TLL35_bin.63	1763	opera_contig_226865	12633	13	RiPP	deepbgc	0.85283	Isolate	Phascolarctobacterium_faecium	FALSE	FALSE	TRUE
opera_contig_226879_2-7671.1	TLL35_bin.63	11410	opera_contig_226879	7669	8	Saccharide	deepbgc	0.77457	Isolate	Phascolarctobacterium_faecium	FALSE	FALSE	TRUE
opera_contig_226888_49-5166.1	TLL39_bin.21	15179	opera_contig_226888	5117	10	Other	deepbgc	0.68764	Isolate	Coprococcus_A_catus	FALSE	FALSE	TRUE
opera_contig_226893_5273-24945.1	TLL39_bin.21	3529	opera_contig_226893	19672	17	RiPP	deepbgc	0.76135	Isolate	Coprococcus_A_catus	FALSE	FALSE	TRUE
opera_contig_2269_1-12777.1	TLL12_bin.48	2980	opera_contig_2269	12776	15	RiPP	deepbgc	0.79107	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_2269_102-6896.1	TLL26_bin.100	15181	opera_contig_2269	6794	6	Other	deepbgc	0.76123	MAG	Lachnospiraceae_SGB_4832	FALSE	FALSE	TRUE
opera_contig_2269_2-4169.1	TLL70_bin.42	2981	opera_contig_2269	4167	3	RiPP	deepbgc	0.60665	Isolate	Faecalibacterium_prausnitzii_A	FALSE	FALSE	TRUE
opera_contig_226901_296-15290.1	TLL35_bin.63	11412	opera_contig_226901	14994	19	Saccharide	deepbgc	0.80164	Isolate	Phascolarctobacterium_faecium	FALSE	FALSE	TRUE
opera_contig_226903_107-8789.1	TLL39_bin.21	11413	opera_contig_226903	8682	15	Saccharide	deepbgc	0.89657	Isolate	Coprococcus_A_catus	FALSE	TRUE	FALSE
opera_contig_226905_277-11829.1	TLL35_bin.14	11414	opera_contig_226905	11552	13	Saccharide	deepbgc	0.97465	MAG	Eubacterium_G_sp000434315	FALSE	FALSE	TRUE
opera_contig_226921_0-4435.1	TLL35_bin.14	11415	opera_contig_226921	4435	6	Saccharide	deepbgc	0.81758	MAG	Eubacterium_G_sp000434315	FALSE	FALSE	TRUE
opera_contig_226933_123-4864.1	TLL39_bin.21	2977	opera_contig_226933	4741	9	RiPP	deepbgc	0.71337	Isolate	Coprococcus_A_catus	FALSE	FALSE	TRUE
opera_contig_226935_90248-109926.1	TLL35_bin.37	6861	opera_contig_226935	19678	21	Polyketide	deepbgc	0.86726	Isolate	Roseburia_hominis	FALSE	FALSE	TRUE
opera_contig_226938_187-13574.1	TLL39_bin.21	7009	opera_contig_226938	13387	20	Polyketide	deepbgc	0.89338	Isolate	Coprococcus_A_catus	FALSE	FALSE	TRUE
opera_contig_226942_0-4536.1	TLL39_bin.21	2978	opera_contig_226942	4536	6	RiPP	deepbgc	0.54428	Isolate	Coprococcus_A_catus	FALSE	FALSE	TRUE
opera_contig_226942_287-45312.1	TLL35_bin.37	12903	opera_contig_226942	45025	42	Saccharide	deepbgc	0.93878	Isolate	Roseburia_hominis	FALSE	FALSE	TRUE
opera_contig_226945_39898-66653.1	TLL35_bin.37	13631	opera_contig_226945	26755	23	Saccharide	deepbgc	0.88738	Isolate	Roseburia_hominis	FALSE	FALSE	TRUE
opera_contig_226955_1-30554.1	TLL35_bin.37	12431	opera_contig_226955	30553	27	Saccharide	deepbgc	0.96801	Isolate	Roseburia_hominis	FALSE	FALSE	TRUE
opera_contig_226969_18352-21097.1	TLL35_bin.37	15180	opera_contig_226969	2745	2	Other	deepbgc	0.55462	Isolate	Roseburia_hominis	FALSE	FALSE	TRUE
opera_contig_226975_2-22203.1	TLL35_bin.37	1493	opera_contig_226975	22201	15	RiPP	deepbgc	0.68885	Isolate	Roseburia_hominis	FALSE	FALSE	TRUE
opera_contig_226985_3150-6022.1	TLL35_bin.15	2979	opera_contig_226985	2872	3	RiPP	deepbgc	0.53518	Isolate	Eubacterium_E_hallii_A	FALSE	FALSE	TRUE
opera_contig_227_0-14078.1	TLL15_bin.48	6142	opera_contig_227	14078	17	Polyketide	deepbgc	0.83583	Isolate	Escherichia_flexneri	FALSE	FALSE	TRUE
opera_contig_227_0-21209.1	TLL107_bin.18	11430	opera_contig_227	21209	23	Saccharide	deepbgc	0.98037	Isolate	Roseburia_intestinalis	FALSE	FALSE	TRUE
opera_contig_227_179-14946.1	TLL22_bin.48	11431	opera_contig_227	14767	17	Saccharide	deepbgc	0.89645	Isolate	Bacteroides_B_vulgatus	FALSE	FALSE	TRUE
opera_contig_227_19612-24812.1	TLL27_bin.11	15482	opera_contig_227	5200	5	Other	deepbgc	0.56374	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_227_21873-28629.1	TLL90_bin.39	12105	opera_contig_227	6756	7	Saccharide	deepbgc	0.86037	Isolate	Lachnospira_sp003537285	FALSE	FALSE	TRUE
opera_contig_2270_2-6539.1	TLL17_bin.77	7012	opera_contig_2270	6537	5	Polyketide	deepbgc	0.63766	Isolate	Desulfovibrio_piger	FALSE	FALSE	TRUE
opera_contig_227003_2-4303.1	TLL35_bin.37	11416	opera_contig_227003	4301	4	Saccharide	deepbgc	0.93483	Isolate	Roseburia_hominis	FALSE	FALSE	TRUE
opera_contig_227023_2167-5738.1	TLL35_bin.16	15182	opera_contig_227023	3571	3	Other	deepbgc	0.52846	Isolate	Sellimonas_intestinalis	FALSE	FALSE	TRUE
opera_contig_227027_1-5175.1	TLL35_bin.16	2983	opera_contig_227027	5174	8	RiPP	deepbgc	0.73401	Isolate	Sellimonas_intestinalis	FALSE	FALSE	TRUE
opera_contig_227036_2-6931.1	TLL35_bin.16	7011	opera_contig_227036	6929	6	Polyketide	deepbgc	0.62376	Isolate	Sellimonas_intestinalis	FALSE	FALSE	TRUE
opera_contig_227056_285-18845.1	TLL39_bin.39	11417	opera_contig_227056	18560	19	Saccharide	deepbgc	0.83845	Isolate	Bacteroides_xylanisolvens	FALSE	FALSE	TRUE
opera_contig_227056_30586-34485.1	TLL39_bin.39	2984	opera_contig_227056	3899	3	RiPP	deepbgc	0.55162	Isolate	Bacteroides_xylanisolvens	FALSE	FALSE	TRUE
opera_contig_227058_11385-13948.1	TLL35_bin.16	14574	opera_contig_227058	2563	3	Other	deepbgc	0.74621	Isolate	Sellimonas_intestinalis	FALSE	FALSE	TRUE
opera_contig_227068_2670-12602.1	TLL35_bin.16	2985	opera_contig_227068	9932	17	RiPP	deepbgc	0.66728	Isolate	Sellimonas_intestinalis	FALSE	FALSE	TRUE
opera_contig_227084_513-8457.1	TLL35_bin.16	2986	opera_contig_227084	7944	8	RiPP	deepbgc	0.79205	Isolate	Sellimonas_intestinalis	FALSE	FALSE	TRUE
opera_contig_227093_1819325-1863525.1	TLL39_bin.3	11418	opera_contig_227093	44200	36	Saccharide	deepbgc	0.9236	Isolate	Collinsella_aerofaciens_E	FALSE	FALSE	TRUE
opera_contig_227097_17-6629.1	TLL39_bin.131	15482	opera_contig_227097	6612	7	Other	deepbgc	0.60042	Isolate	Eggerthella_lenta	FALSE	FALSE	TRUE
opera_contig_227121_426342-458009.1	TLL39_bin.38	9912	opera_contig_227121	31667	23	Saccharide	deepbgc	0.793	Isolate	Lachnospira_rogosae	FALSE	FALSE	TRUE
opera_contig_227121_498247-541661.1	TLL39_bin.38	11684	opera_contig_227121	43414	39	Saccharide	deepbgc	0.91747	Isolate	Lachnospira_rogosae	FALSE	FALSE	TRUE
opera_contig_227121_807773-812539.1	TLL39_bin.38	7129	opera_contig_227121	4766	4	Polyketide	deepbgc	0.67124	Isolate	Lachnospira_rogosae	FALSE	FALSE	TRUE
opera_contig_227122_557112-572058.1	TLL39_bin.38	10057	opera_contig_227122	14946	11	Saccharide	deepbgc	0.8306	Isolate	Lachnospira_rogosae	FALSE	FALSE	TRUE
opera_contig_227124_199687-245693.1	TLL39_bin.38	9910	opera_contig_227124	46006	37	Saccharide	deepbgc	0.95116	Isolate	Lachnospira_rogosae	FALSE	FALSE	TRUE
opera_contig_227138_198-6240.1	TLL35_bin.16	11240	opera_contig_227138	6042	9	Saccharide	deepbgc	0.85447	Isolate	Sellimonas_intestinalis	FALSE	FALSE	TRUE
opera_contig_227150_33140-35459.1	TLL39_bin.102	2987	opera_contig_227150	2319	3	RiPP	deepbgc	0.55614	MAG	Enterocloster_sp900541315_SRR3582149_bin.15	FALSE	FALSE	TRUE
opera_contig_227170_0-4229.1	TLL35_bin.14	11419	opera_contig_227170	4229	5	Saccharide	deepbgc	0.87578	MAG	Eubacterium_G_sp000434315	FALSE	FALSE	TRUE
opera_contig_227303_207053-233673.1	TLL35_bin.5	11113	opera_contig_227303	26620	25	Saccharide	deepbgc	0.96177	Isolate	Alistipes_putredinis	FALSE	FALSE	TRUE
opera_contig_227311_344686-416060.1	TLL35_bin.82	13635	opera_contig_227311	71374	61	Saccharide	deepbgc	0.97288	Isolate	Roseburia_inulinivorans	FALSE	FALSE	TRUE
opera_contig_227342_23305-36791.1	TLL57_bin.77	14901	opera_contig_227342	13486	16	Other	deepbgc	0.69656	Isolate	Mitsuokella_multacida	FALSE	FALSE	TRUE
opera_contig_227354_1-9980.1	TLL35_bin.14	10373	opera_contig_227354	9979	10	Saccharide	deepbgc	0.96727	MAG	Eubacterium_G_sp000434315	FALSE	FALSE	TRUE
opera_contig_227364_1-21627.1	TLL57_bin.77	11420	opera_contig_227364	21626	20	Saccharide	deepbgc	0.73433	Isolate	Mitsuokella_multacida	FALSE	FALSE	TRUE
opera_contig_227394_144-6896.1	TLL57_bin.77	1544	opera_contig_227394	6752	7	RiPP	deepbgc	0.69644	Isolate	Mitsuokella_multacida	FALSE	FALSE	TRUE
opera_contig_227398_2-6748.1	TLL57_bin.77	15226	opera_contig_227398	6746	6	Other	deepbgc	0.59593	Isolate	Mitsuokella_multacida	FALSE	FALSE	TRUE
opera_contig_2274_1-19040.1	TLL31_bin.85	2989	opera_contig_2274	19039	11	RiPP	deepbgc	0.78681	MAG	Lachnospiraceae_SGB_4181	FALSE	FALSE	TRUE
opera_contig_2274_1-4636.1	TLL25_bin.19	8145	opera_contig_2274	4635	3	Polyketide	deepbgc	0.76928	Isolate	Faecalibacterium_prausnitzii_G	FALSE	FALSE	TRUE
opera_contig_227423_746453-771490.1	TLL57_bin.106	8778	opera_contig_227423	25037	22	Saccharide	deepbgc	0.87246	MAG	Gemmiger_sp003476825	FALSE	FALSE	TRUE
opera_contig_227424_155307-168286.1	TLL57_bin.106	10505	opera_contig_227424	12979	11	Saccharide	deepbgc	0.91425	MAG	Gemmiger_sp003476825	FALSE	FALSE	TRUE
opera_contig_227424_263300-286813.1	TLL57_bin.106	12791	opera_contig_227424	23513	19	Saccharide	deepbgc	0.86537	MAG	Gemmiger_sp003476825	FALSE	FALSE	TRUE
opera_contig_227425_130622-134722.1	TLL57_bin.106	2065	opera_contig_227425	4100	3	RiPP	deepbgc	0.74082	MAG	Gemmiger_sp003476825	FALSE	FALSE	TRUE
opera_contig_227425_302866-307165.1	TLL57_bin.106	7149	opera_contig_227425	4299	3	Polyketide	deepbgc	0.61407	MAG	Gemmiger_sp003476825	FALSE	FALSE	TRUE
opera_contig_227470_237359-254990.1	TLL57_bin.12	6142	opera_contig_227470	17631	20	Polyketide	deepbgc	0.70057	Isolate	Enterobacter_himalayensis	FALSE	FALSE	TRUE
opera_contig_227470_641032-643491.1	TLL57_bin.12	8376	opera_contig_227470	2459	3	Polyketide	deepbgc	0.547	Isolate	Enterobacter_himalayensis	FALSE	FALSE	TRUE
opera_contig_227470_977401-982235.1	TLL57_bin.12	14586	opera_contig_227470	4834	5	Other	deepbgc	0.69129	Isolate	Enterobacter_himalayensis	FALSE	FALSE	TRUE
opera_contig_227471_1003975-1024262.1	TLL57_bin.12	11421	opera_contig_227471	20287	19	Saccharide	deepbgc	0.91467	Isolate	Enterobacter_himalayensis	FALSE	FALSE	TRUE
opera_contig_227471_945408-949508.1	TLL57_bin.12	2988	opera_contig_227471	4100	3	RiPP	deepbgc	0.58497	Isolate	Enterobacter_himalayensis	FALSE	FALSE	TRUE
opera_contig_227472_200452-209683.1	TLL57_bin.12	15994	opera_contig_227472	9231	9	Polyketide	deepbgc	0.78176	Isolate	Enterobacter_himalayensis	FALSE	FALSE	TRUE
opera_contig_227472_430740-468196.1	TLL57_bin.12	9362	opera_contig_227472	37456	33	Saccharide	deepbgc	0.95061	Isolate	Enterobacter_himalayensis	FALSE	FALSE	TRUE
opera_contig_227473_38418-66496.1	TLL57_bin.12	15183	opera_contig_227473	28078	28	Other	deepbgc	0.74638	Isolate	Enterobacter_himalayensis	FALSE	TRUE	FALSE
opera_contig_227599_311-6442.1	TLL35_bin.84	7013	opera_contig_227599	6131	8	Polyketide	deepbgc	0.77186	MAG	Anaerotignum_sp000436415	FALSE	FALSE	TRUE
opera_contig_2276_0-2626.1	TLL50_bin.41	1949	opera_contig_2276	2626	2	RiPP	deepbgc	0.74441	MAG	Blautia_A_sp900066165	FALSE	FALSE	TRUE
opera_contig_2276_2-4937.1	TLL36_bin.51	11422	opera_contig_2276	4935	7	Saccharide	deepbgc	0.97181	Isolate	Eubacterium_E_hallii_A	FALSE	FALSE	TRUE
opera_contig_227603_611-18670.1	TLL35_bin.84	9888	opera_contig_227603	18059	15	Saccharide	deepbgc	0.91531	MAG	Anaerotignum_sp000436415	FALSE	FALSE	TRUE
opera_contig_227612_0-5351.1	TLL35_bin.84	15184	opera_contig_227612	5351	10	Other	deepbgc	0.6706	MAG	Anaerotignum_sp000436415	FALSE	FALSE	TRUE
opera_contig_227668_0-7306.1	TLL35_bin.84	5607	opera_contig_227668	7306	6	NRP	deepbgc	0.63448	MAG	Anaerotignum_sp000436415	FALSE	FALSE	TRUE
opera_contig_227770_153404-180314.1	TLL39_bin.2	10096	opera_contig_227770	26910	21	Saccharide	deepbgc	0.86844	Isolate	Faecalicatena_torques	FALSE	FALSE	TRUE
opera_contig_227775_74233-88261.1	TLL39_bin.2	11423	opera_contig_227775	14028	15	Saccharide	deepbgc	0.87515	Isolate	Faecalicatena_torques	FALSE	FALSE	TRUE
opera_contig_2278_2-4345.1	TLL59_bin.35	11427	opera_contig_2278	4343	4	Saccharide	deepbgc	0.69583	Isolate	Bifidobacterium_longum	FALSE	FALSE	TRUE
opera_contig_2278_232-5665.1	TLL68_bin.64	2991	opera_contig_2278	5433	8	RiPP	deepbgc	0.66523	Isolate	Dorea_formicigenerans	FALSE	FALSE	TRUE
opera_contig_227816_0-2509.1	TLL39_bin.65	6457	opera_contig_227816	2509	3	Polyketide	deepbgc	0.66032	Isolate	Streptococcus_anginosus	FALSE	FALSE	TRUE
opera_contig_227819_65141-97964.1	TLL39_bin.65	11424	opera_contig_227819	32823	44	Saccharide	deepbgc	0.86937	Isolate	Streptococcus_anginosus	FALSE	FALSE	TRUE
opera_contig_227821_76554-80671.1	TLL39_bin.65	11425	opera_contig_227821	4117	7	Saccharide	deepbgc	0.63645	Isolate	Streptococcus_anginosus	FALSE	FALSE	TRUE
opera_contig_227836_1-4368.1	TLL39_bin.65	7614	opera_contig_227836	4367	7	Polyketide	deepbgc	0.65549	Isolate	Streptococcus_anginosus	FALSE	FALSE	TRUE
opera_contig_227848_1024738-1054052.1	TLL39_bin.61	2990	opera_contig_227848	29314	38	RiPP	deepbgc	0.73093	Isolate	Roseburia_intestinalis	FALSE	FALSE	TRUE
