BIN_ID	rep_cluster	GCF_final	CONTIG	LENGTH	NB_GENE	TYPE	detector	deepbgc_score	cat_name	anno_taxon	rep_cluster_fmt	in_HRGM	in_curated_db	novel
TLL51_bin.57	opera_contig_276076_19499-49938.1	12217	opera_contig_276076	30439	38	Saccharide	deepbgc	0.95912	Novel	NS_635	opera_contig_276076_19499-49938	FALSE	FALSE	TRUE
TLL51_bin.57	opera_contig_138_40939-45335.1	1348	opera_contig_138	4396	8	RiPP	deepbgc	0.83423	Novel	NS_635	opera_contig_138_40939-45335	FALSE	FALSE	TRUE
TLL51_bin.58	opera_contig_1107_2-9153.1	824	opera_contig_1107	9151	12	RiPP	deepbgc	0.75565	Isolate	Roseburia_hominis	opera_contig_1107_2-9153	FALSE	FALSE	TRUE
TLL51_bin.58	opera_contig_273412_31246-35565.1	3566	opera_contig_273412	4319	6	RiPP	deepbgc	0.66756	Isolate	Roseburia_hominis	opera_contig_273412_31246-35565	FALSE	FALSE	TRUE
TLL51_bin.58	opera_contig_273455_227-14346.1	12190	opera_contig_273455	14119	17	Saccharide	deepbgc	0.90528	Isolate	Roseburia_hominis	opera_contig_273455_227-14346	FALSE	FALSE	TRUE
TLL51_bin.58	opera_contig_1224_2-18136.1	6009	opera_contig_1224	18134	22	Polyketide	deepbgc	0.81448	Isolate	Roseburia_hominis	opera_contig_1224_2-18136	FALSE	FALSE	TRUE
TLL51_bin.58	opera_contig_6534_1-3131.1	13728	opera_contig_6534	3130	3	Saccharide	deepbgc	0.69736	Isolate	Roseburia_hominis	opera_contig_6534_1-3131	FALSE	FALSE	TRUE
TLL51_bin.58	opera_contig_273444_0-13909.1	3568	opera_contig_273444	13909	16	RiPP	deepbgc	0.81679	Isolate	Roseburia_hominis	opera_contig_273444_0-13909	FALSE	FALSE	TRUE
TLL51_bin.58	opera_contig_273414_28667-31395.1	7347	opera_contig_273414	2728	5	Polyketide	deepbgc	0.5611	Isolate	Roseburia_hominis	opera_contig_273414_28667-31395	FALSE	FALSE	TRUE
TLL51_bin.58	TLL51_bin.58_c00045_opera_c...region001	427	opera_contig_273395	20141	22	sactipeptide	antismash	NA	Isolate	Roseburia_hominis	TLL51_bin.58_c00045_opera_c...region001	FALSE	TRUE	FALSE
TLL51_bin.58	opera_contig_273396_48431-89654.1	12189	opera_contig_273396	41223	57	Saccharide	deepbgc	0.9365	Isolate	Roseburia_hominis	opera_contig_273396_48431-89654	FALSE	FALSE	TRUE
TLL51_bin.58	opera_contig_273434_12796-16507.1	3567	opera_contig_273434	3711	4	RiPP	deepbgc	0.52272	Isolate	Roseburia_hominis	opera_contig_273434_12796-16507	FALSE	FALSE	TRUE
TLL51_bin.6	opera_contig_271721_617-6287.1	3542	opera_contig_271721	5670	7	RiPP	deepbgc	0.61525	MAG	Gemmiger_sp003476825	opera_contig_271721_617-6287	FALSE	FALSE	TRUE
TLL51_bin.6	opera_contig_271712_119537-147932.1	12156	opera_contig_271712	28395	26	Saccharide	deepbgc	0.91204	MAG	Gemmiger_sp003476825	opera_contig_271712_119537-147932	FALSE	FALSE	TRUE
TLL51_bin.6	opera_contig_271716_40616-44356.1	7335	opera_contig_271716	3740	4	Polyketide	deepbgc	0.55875	MAG	Gemmiger_sp003476825	opera_contig_271716_40616-44356	FALSE	FALSE	TRUE
TLL51_bin.65	opera_contig_325_211-29082.1	12695	opera_contig_325	28871	23	Saccharide	deepbgc	0.93634	MAG	Eggerthellaceae_SGB_14816	opera_contig_325_211-29082	FALSE	FALSE	TRUE
TLL51_bin.65	opera_contig_4_130814-143813.1	4566	opera_contig_4	12999	11	RiPP	deepbgc	0.6616	MAG	Eggerthellaceae_SGB_14816	opera_contig_4_130814-143813	FALSE	FALSE	TRUE
TLL51_bin.65	opera_contig_2247_0-7570.1	5606	opera_contig_2247	7570	3	NRP	deepbgc	0.60617	MAG	Eggerthellaceae_SGB_14816	opera_contig_2247_0-7570	FALSE	FALSE	TRUE
TLL51_bin.65	opera_contig_4_145427-191287.1	13393	opera_contig_4	45860	40	Saccharide	deepbgc	0.8336	MAG	Eggerthellaceae_SGB_14816	opera_contig_4_145427-191287	FALSE	FALSE	TRUE
TLL51_bin.66	opera_contig_273935_60724-97451.1	12202	opera_contig_273935	36727	38	Saccharide	deepbgc	0.86447	MAG	Prevotella_sp000436035	opera_contig_273935_60724-97451	FALSE	FALSE	TRUE
TLL51_bin.66	opera_contig_273717_73191-76242.1	12193	opera_contig_273717	3051	5	Saccharide	deepbgc	0.54831	MAG	Prevotella_sp000436035	opera_contig_273717_73191-76242	FALSE	FALSE	TRUE
TLL51_bin.66	opera_contig_273939_42966-56639.1	12203	opera_contig_273939	13673	10	Saccharide	deepbgc	0.70017	MAG	Prevotella_sp000436035	opera_contig_273939_42966-56639	FALSE	FALSE	TRUE
TLL51_bin.66	opera_contig_273995_374-2885.1	7354	opera_contig_273995	2511	2	Polyketide	deepbgc	0.61414	MAG	Prevotella_sp000436035	opera_contig_273995_374-2885	FALSE	FALSE	TRUE
TLL51_bin.66	opera_contig_273717_63446-65532.1	12192	opera_contig_273717	2086	2	Saccharide	deepbgc	0.55624	MAG	Prevotella_sp000436035	opera_contig_273717_63446-65532	FALSE	FALSE	TRUE
TLL51_bin.68	opera_contig_277498_1-2735.1	3611	opera_contig_277498	2734	5	RiPP	deepbgc	0.63886	Isolate	Mitsuokella_jalaludinii	opera_contig_277498_1-2735	FALSE	FALSE	TRUE
TLL51_bin.68	opera_contig_277564_2-5396.1	7365	opera_contig_277564	5394	4	Polyketide	deepbgc	0.57976	Isolate	Mitsuokella_jalaludinii	opera_contig_277564_2-5396	FALSE	FALSE	TRUE
TLL51_bin.68	opera_contig_277582_0-4649.1	15391	opera_contig_277582	4649	5	Other	deepbgc	0.59759	Isolate	Mitsuokella_jalaludinii	opera_contig_277582_0-4649	FALSE	FALSE	TRUE
TLL51_bin.68	opera_contig_277492_22857-27678.1	3610	opera_contig_277492	4821	5	RiPP	deepbgc	0.60418	Isolate	Mitsuokella_jalaludinii	opera_contig_277492_22857-27678	FALSE	FALSE	TRUE
TLL51_bin.68	opera_contig_3730_0-3018.1	4281	opera_contig_3730	3018	4	RiPP	deepbgc	0.64357	Isolate	Mitsuokella_jalaludinii	opera_contig_3730_0-3018	FALSE	FALSE	TRUE
TLL51_bin.68	TLL51_bin.68_c00075_opera_c...region001	370	opera_contig_277517	9460	10	bacteriocin	antismash	NA	Isolate	Mitsuokella_jalaludinii	TLL51_bin.68_c00075_opera_c...region001	FALSE	FALSE	TRUE
TLL51_bin.68	opera_contig_277544_6369-8644.1	3612	opera_contig_277544	2275	2	RiPP	deepbgc	0.52026	Isolate	Mitsuokella_jalaludinii	opera_contig_277544_6369-8644	FALSE	FALSE	TRUE
TLL51_bin.68	opera_contig_2378_296-6932.1	3224	opera_contig_2378	6636	7	RiPP	deepbgc	0.69564	Isolate	Mitsuokella_jalaludinii	opera_contig_2378_296-6932	FALSE	FALSE	TRUE
TLL51_bin.68	opera_contig_277487_2-32072.1	15389	opera_contig_277487	32070	42	Other	deepbgc	0.75135	Isolate	Mitsuokella_jalaludinii	opera_contig_277487_2-32072	FALSE	FALSE	TRUE
TLL51_bin.69	opera_contig_274820_106203-109800.1	12209	opera_contig_274820	3597	4	Saccharide	deepbgc	0.59659	MAG	CAG-170_sp000436735	opera_contig_274820_106203-109800	FALSE	FALSE	TRUE
TLL51_bin.69	opera_contig_274830_359-31895.1	12210	opera_contig_274830	31536	26	Saccharide	deepbgc	0.83027	MAG	CAG-170_sp000436735	opera_contig_274830_359-31895	FALSE	FALSE	TRUE
TLL51_bin.69	opera_contig_1588_44-9873.1	1729	opera_contig_1588	9829	7	RiPP	deepbgc	0.59073	MAG	CAG-170_sp000436735	opera_contig_1588_44-9873	FALSE	FALSE	TRUE
TLL51_bin.7	opera_contig_1266_1-12929.1	1159	opera_contig_1266	12928	16	RiPP	deepbgc	0.7149	MAG	KLE1615_sp900066985	opera_contig_1266_1-12929	TRUE	FALSE	FALSE
TLL51_bin.7	opera_contig_1069_5-13398.1	8564	opera_contig_1069	13393	12	Saccharide	deepbgc	0.78373	MAG	KLE1615_sp900066985	opera_contig_1069_5-13398	FALSE	FALSE	TRUE
TLL51_bin.70	opera_contig_867_11699-17155.1	14055	opera_contig_867	5456	9	Saccharide	deepbgc	0.66379	Isolate	Fusicatenibacter_saccharivorans	opera_contig_867_11699-17155	FALSE	FALSE	TRUE
TLL51_bin.70	opera_contig_275155_113-16794.1	3595	opera_contig_275155	16681	36	RiPP	deepbgc	0.75693	Isolate	Fusicatenibacter_saccharivorans	opera_contig_275155_113-16794	FALSE	FALSE	TRUE
TLL51_bin.70	opera_contig_275148_6933-21523.1	15381	opera_contig_275148	14590	15	Terpene	deepbgc	0.75442	Isolate	Fusicatenibacter_saccharivorans	opera_contig_275148_6933-21523	TRUE	FALSE	FALSE
TLL51_bin.70	opera_contig_275149_14985-18925.1	3594	opera_contig_275149	3940	5	RiPP	deepbgc	0.55772	Isolate	Fusicatenibacter_saccharivorans	opera_contig_275149_14985-18925	FALSE	FALSE	TRUE
TLL51_bin.70	opera_contig_1077_1-17742.1	8584	opera_contig_1077	17741	20	Saccharide	deepbgc	0.98783	Isolate	Fusicatenibacter_saccharivorans	opera_contig_1077_1-17742	FALSE	FALSE	TRUE
TLL51_bin.70	opera_contig_275120_40158-53416.1	12213	opera_contig_275120	13258	15	Saccharide	deepbgc	0.77124	Isolate	Fusicatenibacter_saccharivorans	opera_contig_275120_40158-53416	FALSE	FALSE	TRUE
TLL51_bin.76	opera_contig_273059_593-11565.1	7346	opera_contig_273059	10972	12	Polyketide	deepbgc	0.71885	MAG	Prevotella_sp003447235	opera_contig_273059_593-11565	FALSE	FALSE	TRUE
TLL51_bin.76	opera_contig_273001_8446-15747.1	12185	opera_contig_273001	7301	10	Saccharide	deepbgc	0.67869	MAG	Prevotella_sp003447235	opera_contig_273001_8446-15747	FALSE	FALSE	TRUE
TLL51_bin.76	opera_contig_273075_52-8988.1	12186	opera_contig_273075	8936	8	Saccharide	deepbgc	0.87813	MAG	Prevotella_sp003447235	opera_contig_273075_52-8988	FALSE	FALSE	TRUE
TLL51_bin.77	opera_contig_273790_1-3529.1	7351	opera_contig_273790	3528	3	Polyketide	deepbgc	0.5387	MAG	Prevotella_sp900313215	opera_contig_273790_1-3529	FALSE	FALSE	TRUE
TLL51_bin.77	opera_contig_273767_130-9071.1	7350	opera_contig_273767	8941	11	Polyketide	deepbgc	0.80851	MAG	Prevotella_sp900313215	opera_contig_273767_130-9071	FALSE	FALSE	TRUE
TLL51_bin.77	opera_contig_277270_688-15492.1	7363	opera_contig_277270	14804	17	Polyketide	deepbgc	0.70983	MAG	Prevotella_sp900313215	opera_contig_277270_688-15492	FALSE	FALSE	TRUE
TLL51_bin.77	opera_contig_273740_182-16255.1	12194	opera_contig_273740	16073	22	Saccharide	deepbgc	0.69068	MAG	Prevotella_sp900313215	opera_contig_273740_182-16255	FALSE	FALSE	TRUE
TLL51_bin.77	opera_contig_273716_42531-77866.1	12191	opera_contig_273716	35335	34	Saccharide	deepbgc	0.85563	MAG	Prevotella_sp900313215	opera_contig_273716_42531-77866	FALSE	FALSE	TRUE
TLL51_bin.77	opera_contig_273731_40940-48158.1	3569	opera_contig_273731	7218	14	RiPP	deepbgc	0.78605	MAG	Prevotella_sp900313215	opera_contig_273731_40940-48158	FALSE	FALSE	TRUE
TLL51_bin.86	opera_contig_278620_22212-32067.1	3630	opera_contig_278620	9855	13	RiPP	deepbgc	0.72742	MAG	Megasphaera_sp900066485	opera_contig_278620_22212-32067	FALSE	FALSE	TRUE
TLL51_bin.91	opera_contig_8241_336-2540.1	8298	opera_contig_8241	2204	3	Polyketide	deepbgc	0.53225	Isolate	Bifidobacterium_longum	opera_contig_8241_336-2540	FALSE	FALSE	TRUE
TLL52_bin.1	opera_contig_272224_699674-704654.1	15375	opera_contig_272224	4980	6	Other	deepbgc	0.77358	MAG	Ruminococcus_E_sp003526955	opera_contig_272224_699674-704654	FALSE	FALSE	TRUE
TLL52_bin.1	opera_contig_272225_263381-287628.1	12179	opera_contig_272225	24247	26	Saccharide	deepbgc	0.93703	MAG	Ruminococcus_E_sp003526955	opera_contig_272225_263381-287628	FALSE	FALSE	TRUE
TLL52_bin.1	opera_contig_272226_634339-641236.1	3557	opera_contig_272226	6897	7	RiPP	deepbgc	0.69529	MAG	Ruminococcus_E_sp003526955	opera_contig_272226_634339-641236	FALSE	FALSE	TRUE
TLL52_bin.10	opera_contig_271873_21835-24876.1	3546	opera_contig_271873	3041	3	RiPP	deepbgc	0.68128	MAG	TF01-11_sp001916135	opera_contig_271873_21835-24876	FALSE	FALSE	TRUE
TLL52_bin.10	opera_contig_271912_15-6905.1	3550	opera_contig_271912	6890	5	RiPP	deepbgc	0.54241	MAG	TF01-11_sp001916135	opera_contig_271912_15-6905	FALSE	FALSE	TRUE
TLL52_bin.10	TLL52_bin.10_c00094_opera_c...region001	5399	opera_contig_271911	7731	8	NRPS	antismash	NA	MAG	TF01-11_sp001916135	TLL52_bin.10_c00094_opera_c...region001	FALSE	FALSE	TRUE
TLL52_bin.10	opera_contig_271871_17561-25938.1	12163	opera_contig_271871	8377	7	Saccharide	deepbgc	0.7295	MAG	TF01-11_sp001916135	opera_contig_271871_17561-25938	FALSE	FALSE	TRUE
TLL52_bin.10	opera_contig_271830_73920-106415.1	12160	opera_contig_271830	32495	33	Saccharide	deepbgc	0.84736	MAG	TF01-11_sp001916135	opera_contig_271830_73920-106415	FALSE	FALSE	TRUE
TLL52_bin.10	opera_contig_271855_6111-35999.1	12161	opera_contig_271855	29888	36	Saccharide	deepbgc	0.88452	MAG	TF01-11_sp001916135	opera_contig_271855_6111-35999	FALSE	FALSE	TRUE
TLL52_bin.100	opera_contig_270570_74-7515.1	3524	opera_contig_270570	7441	9	RiPP	deepbgc	0.65513	Isolate	Sutterella_wadsworthensis_B	opera_contig_270570_74-7515	FALSE	FALSE	TRUE
TLL52_bin.100	TLL52_bin.100_c00124_opera_c...region001	14401	opera_contig_270534	10207	10	arylpolyene	antismash	NA	Isolate	Sutterella_wadsworthensis_B	TLL52_bin.100_c00124_opera_c...region001	FALSE	FALSE	TRUE
TLL52_bin.100	opera_contig_5785_137-3313.1	8056	opera_contig_5785	3176	3	Polyketide	deepbgc	0.5852	Isolate	Sutterella_wadsworthensis_B	opera_contig_5785_137-3313	FALSE	FALSE	TRUE
TLL52_bin.100	opera_contig_4768_1-3837.1	7929	opera_contig_4768	3836	3	Polyketide	deepbgc	0.72718	Isolate	Sutterella_wadsworthensis_B	opera_contig_4768_1-3837	FALSE	FALSE	TRUE
TLL52_bin.100	opera_contig_270584_4621-6825.1	7329	opera_contig_270584	2204	2	Polyketide	deepbgc	0.52734	Isolate	Sutterella_wadsworthensis_B	opera_contig_270584_4621-6825	FALSE	FALSE	TRUE
TLL52_bin.100	opera_contig_270656_278-3973.1	7331	opera_contig_270656	3695	3	Polyketide	deepbgc	0.62026	Isolate	Sutterella_wadsworthensis_B	opera_contig_270656_278-3973	FALSE	FALSE	TRUE
TLL52_bin.100	opera_contig_5706_0-3089.1	4697	opera_contig_5706	3089	3	RiPP	deepbgc	0.60899	Isolate	Sutterella_wadsworthensis_B	opera_contig_5706_0-3089	FALSE	FALSE	TRUE
TLL52_bin.100	opera_contig_270543_0-2721.1	3523	opera_contig_270543	2721	2	RiPP	deepbgc	0.62699	Isolate	Sutterella_wadsworthensis_B	opera_contig_270543_0-2721	FALSE	FALSE	TRUE
TLL52_bin.100	opera_contig_270647_1-4247.1	7330	opera_contig_270647	4246	4	Polyketide	deepbgc	0.70274	Isolate	Sutterella_wadsworthensis_B	opera_contig_270647_1-4247	FALSE	FALSE	TRUE
TLL52_bin.100	opera_contig_270524_58-3419.1	7328	opera_contig_270524	3361	3	Polyketide	deepbgc	0.65375	Isolate	Sutterella_wadsworthensis_B	opera_contig_270524_58-3419	FALSE	FALSE	TRUE
TLL52_bin.100	opera_contig_2652_1-3950.1	3469	opera_contig_2652	3949	5	RiPP	deepbgc	0.7384	Isolate	Sutterella_wadsworthensis_B	opera_contig_2652_1-3950	FALSE	FALSE	TRUE
TLL52_bin.100	opera_contig_270701_315-2938.1	15367	opera_contig_270701	2623	2	Other	deepbgc	0.60278	Isolate	Sutterella_wadsworthensis_B	opera_contig_270701_315-2938	FALSE	FALSE	TRUE
TLL52_bin.100	opera_contig_270506_727-18590.1	3522	opera_contig_270506	17863	20	RiPP	deepbgc	0.83024	Isolate	Sutterella_wadsworthensis_B	opera_contig_270506_727-18590	FALSE	FALSE	TRUE
TLL52_bin.105	opera_contig_271424_326346-330720.1	15062	opera_contig_271424	4374	4	Other	deepbgc	0.75932	MAG	Blautia_sp000436935	opera_contig_271424_326346-330720	FALSE	FALSE	TRUE
TLL52_bin.14	opera_contig_271194_59-16466.1	12141	opera_contig_271194	16407	13	Saccharide	deepbgc	0.86035	MAG	UBA11524_sp000437595	opera_contig_271194_59-16466	FALSE	FALSE	TRUE
TLL52_bin.14	opera_contig_268823_111558-124368.1	12102	opera_contig_268823	12810	17	Saccharide	deepbgc	0.95961	MAG	UBA11524_sp000437595	opera_contig_268823_111558-124368	FALSE	FALSE	TRUE
TLL52_bin.15	opera_contig_266892_225-10312.1	12070	opera_contig_266892	10087	16	Saccharide	deepbgc	0.91037	Isolate	Erysipelatoclostridium_sp000752095	opera_contig_266892_225-10312	FALSE	FALSE	TRUE
TLL52_bin.15	opera_contig_2087_0-2811.1	6856	opera_contig_2087	2811	4	Polyketide	deepbgc	0.61661	Isolate	Erysipelatoclostridium_sp000752095	opera_contig_2087_0-2811	FALSE	FALSE	TRUE
TLL52_bin.15	opera_contig_266890_1-10061.1	12069	opera_contig_266890	10060	12	Saccharide	deepbgc	0.96532	Isolate	Erysipelatoclostridium_sp000752095	opera_contig_266890_1-10061	FALSE	FALSE	TRUE
TLL52_bin.15	opera_contig_266934_469-4344.1	12071	opera_contig_266934	3875	4	Saccharide	deepbgc	0.85287	Isolate	Erysipelatoclostridium_sp000752095	opera_contig_266934_469-4344	FALSE	FALSE	TRUE
TLL52_bin.15	opera_contig_13539_141-2862.1	15962	opera_contig_13539	2721	4	Polyketide-Terpene	deepbgc	0.56053	Isolate	Erysipelatoclostridium_sp000752095	opera_contig_13539_141-2862	FALSE	FALSE	TRUE
TLL52_bin.15	opera_contig_266969_1-2871.1	3492	opera_contig_266969	2870	2	RiPP	deepbgc	0.64372	Isolate	Erysipelatoclostridium_sp000752095	opera_contig_266969_1-2871	FALSE	FALSE	TRUE
TLL52_bin.18	opera_contig_2783_1-5123.1	7373	opera_contig_2783	5122	5	Polyketide	deepbgc	0.64219	Isolate	Eubacterium_E_hallii	opera_contig_2783_1-5123	FALSE	FALSE	TRUE
TLL52_bin.18	opera_contig_272877_1063-14926.1	12182	opera_contig_272877	13863	12	Saccharide	deepbgc	0.88872	Isolate	Eubacterium_E_hallii	opera_contig_272877_1063-14926	FALSE	FALSE	TRUE
TLL52_bin.24	opera_contig_264930_1-5537.1	12035	opera_contig_264930	5536	5	Saccharide	deepbgc	0.60835	MAG	CAG-1427_sp000435475	opera_contig_264930_1-5537	FALSE	FALSE	TRUE
TLL52_bin.24	opera_contig_264858_22852-28864.1	7290	opera_contig_264858	6012	9	Polyketide	deepbgc	0.59584	MAG	CAG-1427_sp000435475	opera_contig_264858_22852-28864	FALSE	FALSE	TRUE
TLL52_bin.24	opera_contig_264860_17690-32513.1	12033	opera_contig_264860	14823	17	Saccharide	deepbgc	0.93179	MAG	CAG-1427_sp000435475	opera_contig_264860_17690-32513	FALSE	FALSE	TRUE
TLL52_bin.24	opera_contig_371_43-20542.1	13027	opera_contig_371	20499	27	Saccharide	deepbgc	0.9908	MAG	CAG-1427_sp000435475	opera_contig_371_43-20542	FALSE	FALSE	TRUE
TLL52_bin.24	opera_contig_4986_1314-3612.1	7959	opera_contig_4986	2298	2	Polyketide	deepbgc	0.55346	MAG	CAG-1427_sp000435475	opera_contig_4986_1314-3612	FALSE	FALSE	TRUE
TLL52_bin.24	opera_contig_477_0-3855.1	15697	opera_contig_477	3855	4	Other	deepbgc	0.60558	MAG	CAG-1427_sp000435475	opera_contig_477_0-3855	FALSE	FALSE	TRUE
TLL52_bin.24	opera_contig_264884_3257-6243.1	12034	opera_contig_264884	2986	3	Saccharide	deepbgc	0.54414	MAG	CAG-1427_sp000435475	opera_contig_264884_3257-6243	FALSE	FALSE	TRUE
TLL52_bin.28	opera_contig_271173_340592-344369.1	3530	opera_contig_271173	3777	7	RiPP	deepbgc	0.89145	Isolate	Blautia_A_wexlerae	opera_contig_271173_340592-344369	FALSE	FALSE	TRUE
TLL52_bin.28	opera_contig_271180_49037-53941.1	3531	opera_contig_271180	4904	7	RiPP	deepbgc	0.65351	Isolate	Blautia_A_wexlerae	opera_contig_271180_49037-53941	FALSE	FALSE	TRUE
TLL52_bin.28	opera_contig_1561_225-9275.1	9829	opera_contig_1561	9050	10	Saccharide	deepbgc	0.73089	Isolate	Blautia_A_wexlerae	opera_contig_1561_225-9275	FALSE	FALSE	TRUE
TLL52_bin.3	opera_contig_270494_152989-241710.1	12130	opera_contig_270494	88721	71	Saccharide	deepbgc	0.97388	MAG	CAG-45_sp900066395	opera_contig_270494_152989-241710	FALSE	FALSE	TRUE
TLL52_bin.3	opera_contig_270494_589922-612796.1	12131	opera_contig_270494	22874	21	Saccharide	deepbgc	0.85763	MAG	CAG-45_sp900066395	opera_contig_270494_589922-612796	FALSE	FALSE	TRUE
TLL52_bin.3	opera_contig_270493_1451636-1454651.1	5644	opera_contig_270493	3015	3	NRP	deepbgc	0.66946	MAG	CAG-45_sp900066395	opera_contig_270493_1451636-1454651	FALSE	FALSE	TRUE
TLL52_bin.30	opera_contig_268051_70-6757.1	3499	opera_contig_268051	6687	8	RiPP	deepbgc	0.76509	MAG	KLE1615_sp900066985	opera_contig_268051_70-6757	FALSE	FALSE	TRUE
TLL52_bin.30	opera_contig_268048_2-7430.1	12086	opera_contig_268048	7428	5	Saccharide	deepbgc	0.54597	MAG	KLE1615_sp900066985	opera_contig_268048_2-7430	FALSE	FALSE	TRUE
TLL52_bin.30	opera_contig_270847_18407-51252.1	12134	opera_contig_270847	32845	36	Saccharide	deepbgc	0.88587	MAG	KLE1615_sp900066985	opera_contig_270847_18407-51252	FALSE	FALSE	TRUE
TLL52_bin.30	opera_contig_1852_1348-10187.1	2311	opera_contig_1852	8839	12	RiPP	deepbgc	0.91032	MAG	KLE1615_sp900066985	opera_contig_1852_1348-10187	FALSE	FALSE	TRUE
TLL52_bin.30	opera_contig_266167_8441-14056.1	12049	opera_contig_266167	5615	6	Saccharide	deepbgc	0.61531	MAG	KLE1615_sp900066985	opera_contig_266167_8441-14056	FALSE	FALSE	TRUE
TLL52_bin.30	opera_contig_224_44273-59644.1	2937	opera_contig_224	15371	23	RiPP	deepbgc	0.8535	MAG	KLE1615_sp900066985	opera_contig_224_44273-59644	FALSE	FALSE	TRUE
TLL52_bin.30	opera_contig_267981_23956-30007.1	3496	opera_contig_267981	6051	12	RiPP	deepbgc	0.76632	MAG	KLE1615_sp900066985	opera_contig_267981_23956-30007	FALSE	FALSE	TRUE
TLL52_bin.30	opera_contig_267967_369-36085.1	3495	opera_contig_267967	35716	30	RiPP	deepbgc	0.76357	MAG	KLE1615_sp900066985	opera_contig_267967_369-36085	FALSE	FALSE	TRUE
TLL52_bin.30	opera_contig_268043_360-8342.1	3498	opera_contig_268043	7982	11	RiPP	deepbgc	0.63088	MAG	KLE1615_sp900066985	opera_contig_268043_360-8342	FALSE	FALSE	TRUE
TLL52_bin.32	opera_contig_269048_33861-55716.1	12106	opera_contig_269048	21855	26	Saccharide	deepbgc	0.85422	Isolate	Lachnospira_sp003537285	opera_contig_269048_33861-55716	FALSE	FALSE	TRUE
TLL52_bin.32	opera_contig_269063_1695-4619.1	3510	opera_contig_269063	2924	3	RiPP	deepbgc	0.54446	Isolate	Lachnospira_sp003537285	opera_contig_269063_1695-4619	FALSE	FALSE	TRUE
TLL52_bin.34	opera_contig_273817_50-12358.1	15378	opera_contig_273817	12308	17	Other	deepbgc	0.93658	MAG	Faecalibacterium_SGB_15346	opera_contig_273817_50-12358	FALSE	FALSE	TRUE
TLL52_bin.34	opera_contig_1667_1-7398.1	2047	opera_contig_1667	7397	8	RiPP	deepbgc	0.62776	MAG	Faecalibacterium_SGB_15346	opera_contig_1667_1-7398	FALSE	FALSE	TRUE
TLL52_bin.37	opera_contig_4182_1-4234.1	13200	opera_contig_4182	4233	3	Saccharide	deepbgc	0.63838	MAG	Lachnospira_sp900316325	opera_contig_4182_1-4234	FALSE	FALSE	TRUE
TLL52_bin.37	opera_contig_268298_274-3776.1	12090	opera_contig_268298	3502	3	Saccharide	deepbgc	0.95621	MAG	Lachnospira_sp900316325	opera_contig_268298_274-3776	FALSE	FALSE	TRUE
TLL52_bin.37	opera_contig_7421_706-2776.1	13896	opera_contig_7421	2070	2	Saccharide	deepbgc	0.77185	MAG	Lachnospira_sp900316325	opera_contig_7421_706-2776	FALSE	FALSE	TRUE
TLL52_bin.37	opera_contig_268232_0-6582.1	12088	opera_contig_268232	6582	7	Saccharide	deepbgc	0.98865	MAG	Lachnospira_sp900316325	opera_contig_268232_0-6582	FALSE	FALSE	TRUE
TLL52_bin.37	opera_contig_268164_4136-7602.1	3501	opera_contig_268164	3466	4	RiPP	deepbgc	0.63451	MAG	Lachnospira_sp900316325	opera_contig_268164_4136-7602	FALSE	FALSE	TRUE
TLL52_bin.37	opera_contig_268311_0-3350.1	12091	opera_contig_268311	3350	3	Saccharide	deepbgc	0.63382	MAG	Lachnospira_sp900316325	opera_contig_268311_0-3350	FALSE	FALSE	TRUE
TLL52_bin.37	opera_contig_383_801-20387.1	13060	opera_contig_383	19586	19	Saccharide	deepbgc	0.93568	MAG	Lachnospira_sp900316325	opera_contig_383_801-20387	FALSE	FALSE	TRUE
TLL52_bin.37	opera_contig_268176_521-9594.1	15360	opera_contig_268176	9073	15	Other	deepbgc	0.66419	MAG	Lachnospira_sp900316325	opera_contig_268176_521-9594	FALSE	FALSE	TRUE
TLL52_bin.37	opera_contig_2401_0-6979.1	3234	opera_contig_2401	6979	7	RiPP	deepbgc	0.69381	MAG	Lachnospira_sp900316325	opera_contig_2401_0-6979	FALSE	FALSE	TRUE
TLL52_bin.37	opera_contig_268276_1-4486.1	13697	opera_contig_268276	4485	5	Saccharide	deepbgc	0.70375	MAG	Lachnospira_sp900316325	opera_contig_268276_1-4486	FALSE	FALSE	TRUE
